id,nome,uf,nome_simples,uf_simples
3528304,Magda,São Paulo,MAGDA,SAO PAULO
3302502,Magé,Rio de Janeiro,MAGE,RIO DE JANEIRO
2920007,Maiquinique,Bahia,MAIQUINIQUE,BAHIA
2920106,Mairi,Bahia,MAIRI,BAHIA
3528403,Mairinque,São Paulo,MAIRINQUE,SAO PAULO
3528502,Mairiporã,São Paulo,MAIRIPORA,SAO PAULO
5212600,Mairipotaba,Goiás,MAIRIPOTABA,GOIAS
4210209,Major Gercino,Santa Catarina,MAJOR GERCINO,SANTA CATARINA
2704401,Major Isidoro,Alagoas,MAJOR ISIDORO,ALAGOAS
2407252,Major Sales,Rio Grande do Norte,MAJOR SALES,RIO GRANDE DO NORTE
4210308,Major Vieira,Santa Catarina,MAJOR VIEIRA,SANTA CATARINA
3139201,Malacacheta,Minas Gerais,MALACACHETA,MINAS GERAIS
2920205,Malhada,Bahia,MALHADA,BAHIA
2920304,Malhada de Pedras,Bahia,MALHADA DE PEDRAS,BAHIA
2803807,Malhada dos Bois,Sergipe,MALHADA DOS BOIS,SERGIPE
2803906,Malhador,Sergipe,MALHADOR,SERGIPE
4113908,Mallet,Paraná,MALLET,PARANA
2508802,Malta,Paraíba,MALTA,PARAIBA
2508901,Mamanguape,Paraíba,MAMANGUAPE,PARAIBA
5212709,Mambaí,Goiás,MAMBAI,GOIAS
4114005,Mamborê,Paraná,MAMBORE,PARANA
3139250,Mamonas,Minas Gerais,MAMONAS,MINAS GERAIS
4311734,Mampituba,Rio Grande do Sul,MAMPITUBA,RIO GRANDE DO SUL
1302504,Manacapuru,Amazonas,MANACAPURU,AMAZONAS
2509008,Manaíra,Paraíba,MANAIRA,PARAIBA
1302553,Manaquiri,Amazonas,MANAQUIRI,AMAZONAS
2609154,Manari,Pernambuco,MANARI,PERNAMBUCO
1302603,Manaus,Amazonas,MANAUS,AMAZONAS
1200336,Mâncio Lima,Acre,MANCIO LIMA,ACRE
4114104,Mandaguaçu,Paraná,MANDAGUACU,PARANA
4114203,Mandaguari,Paraná,MANDAGUARI,PARANA
4114302,Mandirituba,Paraná,MANDIRITUBA,PARANA
3528601,Manduri,São Paulo,MANDURI,SAO PAULO
4114351,Manfrinópolis,Paraná,MANFRINOPOLIS,PARANA
3139300,Manga,Minas Gerais,MANGA,MINAS GERAIS
3302601,Mangaratiba,Rio de Janeiro,MANGARATIBA,RIO DE JANEIRO
4114401,Mangueirinha,Paraná,MANGUEIRINHA,PARANA
3139409,Manhuaçu,Minas Gerais,MANHUACU,MINAS GERAIS
3139508,Manhumirim,Minas Gerais,MANHUMIRIM,MINAS GERAIS
1302702,Manicoré,Amazonas,MANICORE,AMAZONAS
2205904,Manoel Emídio,Piauí,MANOEL EMIDIO,PIAUI
4114500,Manoel Ribas,Paraná,MANOEL RIBAS,PARANA
1200344,Manoel Urbano,Acre,MANOEL URBANO,ACRE
4311759,Manoel Viana,Rio Grande do Sul,MANOEL VIANA,RIO GRANDE DO SUL
2920403,Manoel Vitorino,Bahia,MANOEL VITORINO,BAHIA
2920452,Mansidão,Bahia,MANSIDAO,BAHIA
3139607,Mantena,Minas Gerais,MANTENA,MINAS GERAIS
3203304,Mantenópolis,Espírito Santo,MANTENOPOLIS,ESPIRITO SANTO
4311775,Maquiné,Rio Grande do Sul,MAQUINE,RIO GRANDE DO SUL
3139805,Mar de Espanha,Minas Gerais,MAR DE ESPANHA,MINAS GERAIS
2704906,Mar Vermelho,Alagoas,MAR VERMELHO,ALAGOAS
5212808,Mara Rosa,Goiás,MARA ROSA,GOIAS
1302801,Maraã,Amazonas,MARAA,AMAZONAS
1504208,Marabá,Pará,MARABA,PARA
3528700,Marabá Paulista,São Paulo,MARABA PAULISTA,SAO PAULO
2106326,Maracaçumé,Maranhão,MARACACUME,MARANHAO
3528809,Maracaí,São Paulo,MARACAI,SAO PAULO
4210407,Maracajá,Santa Catarina,MARACAJA,SANTA CATARINA
5005400,Maracaju,Mato Grosso do Sul,MARACAJU,MATO GROSSO DO SUL
1504307,Maracanã,Pará,MARACANA,PARA
2307650,Maracanaú,Ceará,MARACANAU,CEARA
2920502,Maracás,Bahia,MARACAS,BAHIA
2704500,Maragogi,Alagoas,MARAGOGI,ALAGOAS
2920601,Maragogipe,Bahia,MARAGOGIPE,BAHIA
2609204,Maraial,Pernambuco,MARAIAL,PERNAMBUCO
2106359,Marajá do Sena,Maranhão,MARAJA DO SENA,MARANHAO
2307700,Maranguape,Ceará,MARANGUAPE,CEARA
2106375,Maranhãozinho,Maranhão,MARANHAOZINHO,MARANHAO
1504406,Marapanim,Pará,MARAPANIM,PARA
3528858,Marapoama,São Paulo,MARAPOAMA,SAO PAULO
4311791,Maratá,Rio Grande do Sul,MARATA,RIO GRANDE DO SUL
3203320,Marataízes,Espírito Santo,MARATAIZES,ESPIRITO SANTO
4311809,Marau,Rio Grande do Sul,MARAU,RIO GRANDE DO SUL
2920700,Maraú,Bahia,MARAU,BAHIA
2704609,Maravilha,Alagoas,MARAVILHA,ALAGOAS
4210506,Maravilha,Santa Catarina,MARAVILHA,SANTA CATARINA
3139706,Maravilhas,Minas Gerais,MARAVILHAS,MINAS GERAIS
2509057,Marcação,Paraíba,MARCACAO,PARAIBA
5105580,Marcelândia,Mato Grosso,MARCELANDIA,MATO GROSSO
4311908,Marcelino Ramos,Rio Grande do Sul,MARCELINO RAMOS,RIO GRANDE DO SUL
2407302,Marcelino Vieira,Rio Grande do Norte,MARCELINO VIEIRA,RIO GRANDE DO NORTE
2920809,Marcionílio Souza,Bahia,MARCIONILIO SOUZA,BAHIA
2307809,Marco,Ceará,MARCO,CEARA
2205953,Marcolândia,Piauí,MARCOLANDIA,PIAUI
2206001,Marcos Parente,Piauí,MARCOS PARENTE,PIAUI
4114609,Marechal Cândido Rondon,Paraná,MARECHAL CANDIDO RONDON,PARANA
2704708,Marechal Deodoro,Alagoas,MARECHAL DEODORO,ALAGOAS
3203346,Marechal Floriano,Espírito Santo,MARECHAL FLORIANO,ESPIRITO SANTO
1200351,Marechal Thaumaturgo,Acre,MARECHAL THAUMATURGO,ACRE
4210555,Marema,Santa Catarina,MAREMA,SANTA CATARINA
2509107,Mari,Paraíba,MARI,PARAIBA
3139904,Maria da Fé,Minas Gerais,MARIA DA FE,MINAS GERAIS
4114708,Maria Helena,Paraná,MARIA HELENA,PARANA
4114807,Marialva,Paraná,MARIALVA,PARANA
3140001,Mariana,Minas Gerais,MARIANA,MINAS GERAIS
4311981,Mariana Pimentel,Rio Grande do Sul,MARIANA PIMENTEL,RIO GRANDE DO SUL
4312005,Mariano Moro,Rio Grande do Sul,MARIANO MORO,RIO GRANDE DO SUL
1712504,Marianópolis do Tocantins,Tocantins,MARIANOPOLIS DO TOCANTINS,TOCANTINS
3528908,Mariápolis,São Paulo,MARIAPOLIS,SAO PAULO
2704807,Maribondo,Alagoas,MARIBONDO,ALAGOAS
3302700,Maricá,Rio de Janeiro,MARICA,RIO DE JANEIRO
3140100,Marilac,Minas Gerais,MARILAC,MINAS GERAIS
3203353,Marilândia,Espírito Santo,MARILANDIA,ESPIRITO SANTO
4114906,Marilândia do Sul,Paraná,MARILANDIA DO SUL,PARANA
4115002,Marilena,Paraná,MARILENA,PARANA
3529005,Marília,São Paulo,MARILIA,SAO PAULO
4115101,Mariluz,Paraná,MARILUZ,PARANA
4115200,Maringá,Paraná,MARINGA,PARANA
3529104,Marinópolis,São Paulo,MARINOPOLIS,SAO PAULO
3140159,Mário Campos,Minas Gerais,MARIO CAMPOS,MINAS GERAIS
4115309,Mariópolis,Paraná,MARIOPOLIS,PARANA
4115358,Maripá,Paraná,MARIPA,PARANA
3140209,Maripá de Minas,Minas Gerais,MARIPA DE MINAS,MINAS GERAIS
1504422,Marituba,Pará,MARITUBA,PARA
2509156,Marizópolis,Paraíba,MARIZOPOLIS,PARAIBA
3140308,Marliéria,Minas Gerais,MARLIERIA,MINAS GERAIS
4115408,Marmeleiro,Paraná,MARMELEIRO,PARANA
3140407,Marmelópolis,Minas Gerais,MARMELOPOLIS,MINAS GERAIS
4312054,Marques de Souza,Rio Grande do Sul,MARQUES DE SOUZA,RIO GRANDE DO SUL
4115457,Marquinho,Paraná,MARQUINHO,PARANA
3140506,Martinho Campos,Minas Gerais,MARTINHO CAMPOS,MINAS GERAIS
2307908,Martinópole,Ceará,MARTINOPOLE,CEARA
3529203,Martinópolis,São Paulo,MARTINOPOLIS,SAO PAULO
2407401,Martins,Rio Grande do Norte,MARTINS,RIO GRANDE DO NORTE
3140530,Martins Soares,Minas Gerais,MARTINS SOARES,MINAS GERAIS
2804003,Maruim,Sergipe,MARUIM,SERGIPE
4115507,Marumbi,Paraná,MARUMBI,PARANA
5212907,Marzagão,Goiás,MARZAGAO,GOIAS
2920908,Mascote,Bahia,MASCOTE,BAHIA
2308005,Massapê,Ceará,MASSAPE,CEARA
2206050,Massapê do Piauí,Piauí,MASSAPE DO PIAUI,PIAUI
2509206,Massaranduba,Paraíba,MASSARANDUBA,PARAIBA
4210605,Massaranduba,Santa Catarina,MASSARANDUBA,SANTA CATARINA
4312104,Mata,Rio Grande do Sul,MATA,RIO GRANDE DO SUL
2921005,Mata de São João,Bahia,MATA DE SAO JOAO,BAHIA
2705002,Mata Grande,Alagoas,MATA GRANDE,ALAGOAS
2106409,Mata Roma,Maranhão,MATA ROMA,MARANHAO
3140555,Mata Verde,Minas Gerais,MATA VERDE,MINAS GERAIS
3529302,Matão,São Paulo,MATAO,SAO PAULO
2509305,Mataraca,Paraíba,MATARACA,PARAIBA
1712702,Mateiros,Tocantins,MATEIROS,TOCANTINS
4115606,Matelândia,Paraná,MATELANDIA,PARANA
3140605,Materlândia,Minas Gerais,MATERLANDIA,MINAS GERAIS
3140704,Mateus Leme,Minas Gerais,MATEUS LEME,MINAS GERAIS
3171501,Mathias Lobato,Minas Gerais,MATHIAS LOBATO,MINAS GERAIS
3140803,Matias Barbosa,Minas Gerais,MATIAS BARBOSA,MINAS GERAIS
3140852,Matias Cardoso,Minas Gerais,MATIAS CARDOSO,MINAS GERAIS
2206100,Matias Olímpio,Piauí,MATIAS OLIMPIO,PIAUI
2921054,Matina,Bahia,MATINA,BAHIA
2106508,Matinha,Maranhão,MATINHA,MARANHAO
2509339,Matinhas,Paraíba,MATINHAS,PARAIBA
4115705,Matinhos,Paraná,MATINHOS,PARANA
3140902,Matipó,Minas Gerais,MATIPO,MINAS GERAIS
4312138,Mato Castelhano,Rio Grande do Sul,MATO CASTELHANO,RIO GRANDE DO SUL
2509370,Mato Grosso,Paraíba,MATO GROSSO,PARAIBA
4312153,Mato Leitão,Rio Grande do Sul,MATO LEITAO,RIO GRANDE DO SUL
4312179,Mato Queimado,Rio Grande do Sul,MATO QUEIMADO,RIO GRANDE DO SUL
4115739,Mato Rico,Paraná,MATO RICO,PARANA
3141009,Mato Verde,Minas Gerais,MATO VERDE,MINAS GERAIS
2106607,Matões,Maranhão,MATOES,MARANHAO
2106631,Matões do Norte,Maranhão,MATOES DO NORTE,MARANHAO
4210704,Matos Costa,Santa Catarina,MATOS COSTA,SANTA CATARINA
3141108,Matozinhos,Minas Gerais,MATOZINHOS,MINAS GERAIS
5212956,Matrinchã,Goiás,MATRINCHA,GOIAS
2705101,Matriz de Camaragibe,Alagoas,MATRIZ DE CAMARAGIBE,ALAGOAS
5105606,Matupá,Mato Grosso,MATUPA,MATO GROSSO
2509396,Maturéia,Paraíba,MATUREIA,PARAIBA
3141207,Matutina,Minas Gerais,MATUTINA,MINAS GERAIS
3529401,Mauá,São Paulo,MAUA,SAO PAULO
4115754,Mauá da Serra,Paraná,MAUA DA SERRA,PARANA
1302900,Maués,Amazonas,MAUES,AMAZONAS
5213004,Maurilândia,Goiás,MAURILANDIA,GOIAS
1712801,Maurilândia do Tocantins,Tocantins,MAURILANDIA DO TOCANTINS,TOCANTINS
2308104,Mauriti,Ceará,MAURITI,CEARA
2407500,Maxaranguape,Rio Grande do Norte,MAXARANGUAPE,RIO GRANDE DO NORTE
4312203,Maximiliano de Almeida,Rio Grande do Sul,MAXIMILIANO DE ALMEIDA,RIO GRANDE DO SUL
1600402,Mazagão,Amapá,MAZAGAO,AMAPA
3141306,Medeiros,Minas Gerais,MEDEIROS,MINAS GERAIS
2921104,Medeiros Neto,Bahia,MEDEIROS NETO,BAHIA
4115804,Medianeira,Paraná,MEDIANEIRA,PARANA
1504455,Medicilândia,Pará,MEDICILANDIA,PARA
3141405,Medina,Minas Gerais,MEDINA,MINAS GERAIS
4210803,Meleiro,Santa Catarina,MELEIRO,SANTA CATARINA
1504505,Melgaço,Pará,MELGACO,PARA
3302809,Mendes,Rio de Janeiro,MENDES,RIO DE JANEIRO
3141504,Mendes Pimentel,Minas Gerais,MENDES PIMENTEL,MINAS GERAIS
3529500,Mendonça,São Paulo,MENDONCA,SAO PAULO
4115853,Mercedes,Paraná,MERCEDES,PARANA
3141603,Mercês,Minas Gerais,MERCES,MINAS GERAIS
3529609,Meridiano,São Paulo,MERIDIANO,SAO PAULO
2308203,Meruoca,Ceará,MERUOCA,CEARA
3529658,Mesópolis,São Paulo,MESOPOLIS,SAO PAULO
3302858,Mesquita,Rio de Janeiro,MESQUITA,RIO DE JANEIRO
3141702,Mesquita,Minas Gerais,MESQUITA,MINAS GERAIS
2705200,Messias,Alagoas,MESSIAS,ALAGOAS
2407609,Messias Targino,Rio Grande do Norte,MESSIAS TARGINO,RIO GRANDE DO NORTE
2206209,Miguel Alves,Piauí,MIGUEL ALVES,PIAUI
2921203,Miguel Calmon,Bahia,MIGUEL CALMON,BAHIA
2206308,Miguel Leão,Piauí,MIGUEL LEAO,PIAUI
3302908,Miguel Pereira,Rio de Janeiro,MIGUEL PEREIRA,RIO DE JANEIRO
3529708,Miguelópolis,São Paulo,MIGUELOPOLIS,SAO PAULO
2308302,Milagres,Ceará,MILAGRES,CEARA
2921302,Milagres,Bahia,MILAGRES,BAHIA
2106672,Milagres do Maranhão,Maranhão,MILAGRES DO MARANHAO,MARANHAO
2308351,Milhã,Ceará,MILHA,CEARA
2206357,Milton Brandão,Piauí,MILTON BRANDAO,PIAUI
5213053,Mimoso de Goiás,Goiás,MIMOSO DE GOIAS,GOIAS
3203403,Mimoso do Sul,Espírito Santo,MIMOSO DO SUL,ESPIRITO SANTO
5213087,Minaçu,Goiás,MINACU,GOIAS
2705309,Minador do Negrão,Alagoas,MINADOR DO NEGRAO,ALAGOAS
4312252,Minas do Leão,Rio Grande do Sul,MINAS DO LEAO,RIO GRANDE DO SUL
3141801,Minas Novas,Minas Gerais,MINAS NOVAS,MINAS GERAIS
3141900,Minduri,Minas Gerais,MINDURI,MINAS GERAIS
5213103,Mineiros,Goiás,MINEIROS,GOIAS
3529807,Mineiros do Tietê,São Paulo,MINEIROS DO TIETE,SAO PAULO
1101203,Ministro Andreazza,Rondônia,MINISTRO ANDREAZZA,RONDONIA
3530003,Mira Estrela,São Paulo,MIRA ESTRELA,SAO PAULO
3142007,Mirabela,Minas Gerais,MIRABELA,MINAS GERAIS
3529906,Miracatu,São Paulo,MIRACATU,SAO PAULO
3303005,Miracema,Rio de Janeiro,MIRACEMA,RIO DE JANEIRO
1713205,Miracema do Tocantins,Tocantins,MIRACEMA DO TOCANTINS,TOCANTINS
2106706,Mirador,Maranhão,MIRADOR,MARANHAO
4115903,Mirador,Paraná,MIRADOR,PARANA
3142106,Miradouro,Minas Gerais,MIRADOURO,MINAS GERAIS
4312302,Miraguaí,Rio Grande do Sul,MIRAGUAI,RIO GRANDE DO SUL
3142205,Miraí,Minas Gerais,MIRAI,MINAS GERAIS
2308377,Miraíma,Ceará,MIRAIMA,CEARA
5005608,Miranda,Mato Grosso do Sul,MIRANDA,MATO GROSSO DO SUL
2106755,Miranda do Norte,Maranhão,MIRANDA DO NORTE,MARANHAO
2609303,Mirandiba,Pernambuco,MIRANDIBA,PERNAMBUCO
3530102,Mirandópolis,São Paulo,MIRANDOPOLIS,SAO PAULO
2921401,Mirangaba,Bahia,MIRANGABA,BAHIA
1713304,Miranorte,Tocantins,MIRANORTE,TOCANTINS
2921450,Mirante,Bahia,MIRANTE,BAHIA
1101302,Mirante da Serra,Rondônia,MIRANTE DA SERRA,RONDONIA
3530201,Mirante do Paranapanema,São Paulo,MIRANTE DO PARANAPANEMA,SAO PAULO
4116000,Miraselva,Paraná,MIRASELVA,PARANA
3530300,Mirassol,São Paulo,MIRASSOL,SAO PAULO
5105622,Mirassol d'Oeste,Mato Grosso,MIRASSOL D'OESTE,MATO GROSSO
3530409,Mirassolândia,São Paulo,MIRASSOLANDIA,SAO PAULO
3142254,Miravânia,Minas Gerais,MIRAVANIA,MINAS GERAIS
4210852,Mirim Doce,Santa Catarina,MIRIM DOCE,SANTA CATARINA
2106805,Mirinzal,Maranhão,MIRINZAL,MARANHAO
4116059,Missal,Paraná,MISSAL,PARANA
2308401,Missão Velha,Ceará,MISSAO VELHA,CEARA
1504604,Mocajuba,Pará,MOCAJUBA,PARA
3530508,Mococa,São Paulo,MOCOCA,SAO PAULO
4210902,Modelo,Santa Catarina,MODELO,SANTA CATARINA
3142304,Moeda,Minas Gerais,MOEDA,MINAS GERAIS
3142403,Moema,Minas Gerais,MOEMA,MINAS GERAIS
2509404,Mogeiro,Paraíba,MOGEIRO,PARAIBA
3530607,Mogi das Cruzes,São Paulo,MOGI DAS CRUZES,SAO PAULO
3530706,Mogi Guaçu,São Paulo,MOGI GUACU,SAO PAULO
3530805,Mogi Mirim,São Paulo,MOGI MIRIM,SAO PAULO
5213400,Moiporá,Goiás,MOIPORA,GOIAS
2804102,Moita Bonita,Sergipe,MOITA BONITA,SERGIPE
1504703,Moju,Pará,MOJU,PARA
1504752,Mojuí dos Campos,Pará,MOJUI DOS CAMPOS,PARA
2308500,Mombaça,Ceará,MOMBACA,CEARA
3530904,Mombuca,São Paulo,MOMBUCA,SAO PAULO
2106904,Monção,Maranhão,MONCAO,MARANHAO
3531001,Monções,São Paulo,MONCOES,SAO PAULO
4211009,Mondaí,Santa Catarina,MONDAI,SANTA CATARINA
3531100,Mongaguá,São Paulo,MONGAGUA,SAO PAULO
3142502,Monjolos,Minas Gerais,MONJOLOS,MINAS GERAIS
2206407,Monsenhor Gil,Piauí,MONSENHOR GIL,PIAUI
2206506,Monsenhor Hipólito,Piauí,MONSENHOR HIPOLITO,PIAUI
3142601,Monsenhor Paulo,Minas Gerais,MONSENHOR PAULO,MINAS GERAIS
2308609,Monsenhor Tabosa,Ceará,MONSENHOR TABOSA,CEARA
2509503,Montadas,Paraíba,MONTADAS,PARAIBA
3142700,Montalvânia,Minas Gerais,MONTALVANIA,MINAS GERAIS
3203502,Montanha,Espírito Santo,MONTANHA,ESPIRITO SANTO
2407708,Montanhas,Rio Grande do Norte,MONTANHAS,RIO GRANDE DO NORTE
4312351,Montauri,Rio Grande do Sul,MONTAURI,RIO GRANDE DO SUL
2407807,Monte Alegre,Rio Grande do Norte,MONTE ALEGRE,RIO GRANDE DO NORTE
1504802,Monte Alegre,Pará,MONTE ALEGRE,PARA
5213509,Monte Alegre de Goiás,Goiás,MONTE ALEGRE DE GOIAS,GOIAS
3142809,Monte Alegre de Minas,Minas Gerais,MONTE ALEGRE DE MINAS,MINAS GERAIS
2804201,Monte Alegre de Sergipe,Sergipe,MONTE ALEGRE DE SERGIPE,SERGIPE
2206605,Monte Alegre do Piauí,Piauí,MONTE ALEGRE DO PIAUI,PIAUI
3531209,Monte Alegre do Sul,São Paulo,MONTE ALEGRE DO SUL,SAO PAULO
4312377,Monte Alegre dos Campos,Rio Grande do Sul,MONTE ALEGRE DOS CAMPOS,RIO GRANDE DO SUL
3531308,Monte Alto,São Paulo,MONTE ALTO,SAO PAULO
3531407,Monte Aprazível,São Paulo,MONTE APRAZIVEL,SAO PAULO
3142908,Monte Azul,Minas Gerais,MONTE AZUL,MINAS GERAIS
3531506,Monte Azul Paulista,São Paulo,MONTE AZUL PAULISTA,SAO PAULO
3143005,Monte Belo,Minas Gerais,MONTE BELO,MINAS GERAIS
4312385,Monte Belo do Sul,Rio Grande do Sul,MONTE BELO DO SUL,RIO GRANDE DO SUL
4211058,Monte Carlo,Santa Catarina,MONTE CARLO,SANTA CATARINA
3143104,Monte Carmelo,Minas Gerais,MONTE CARMELO,MINAS GERAIS
4211108,Monte Castelo,Santa Catarina,MONTE CASTELO,SANTA CATARINA
3531605,Monte Castelo,São Paulo,MONTE CASTELO,SAO PAULO
2407906,Monte das Gameleiras,Rio Grande do Norte,MONTE DAS GAMELEIRAS,RIO GRANDE DO NORTE
1713601,Monte do Carmo,Tocantins,MONTE DO CARMO,TOCANTINS
3143153,Monte Formoso,Minas Gerais,MONTE FORMOSO,MINAS GERAIS
2509602,Monte Horebe,Paraíba,MONTE HOREBE,PARAIBA
3531803,Monte Mor,São Paulo,MONTE MOR,SAO PAULO
1101401,Monte Negro,Rondônia,MONTE NEGRO,RONDONIA
2921500,Monte Santo,Bahia,MONTE SANTO,BAHIA
3143203,Monte Santo de Minas,Minas Gerais,MONTE SANTO DE MINAS,MINAS GERAIS
1713700,Monte Santo do Tocantins,Tocantins,MONTE SANTO DO TOCANTINS,TOCANTINS
3143401,Monte Sião,Minas Gerais,MONTE SIAO,MINAS GERAIS
2509701,Monteiro,Paraíba,MONTEIRO,PARAIBA
3531704,Monteiro Lobato,São Paulo,MONTEIRO LOBATO,SAO PAULO
2705408,Monteirópolis,Alagoas,MONTEIROPOLIS,ALAGOAS
4312401,Montenegro,Rio Grande do Sul,MONTENEGRO,RIO GRANDE DO SUL
2107001,Montes Altos,Maranhão,MONTES ALTOS,MARANHAO
3143302,Montes Claros,Minas Gerais,MONTES CLAROS,MINAS GERAIS
5213707,Montes Claros de Goiás,Goiás,MONTES CLAROS DE GOIAS,GOIAS
3143450,Montezuma,Minas Gerais,MONTEZUMA,MINAS GERAIS
5213756,Montividiu,Goiás,MONTIVIDIU,GOIAS
5213772,Montividiu do Norte,Goiás,MONTIVIDIU DO NORTE,GOIAS
2308708,Morada Nova,Ceará,MORADA NOVA,CEARA
3143500,Morada Nova de Minas,Minas Gerais,MORADA NOVA DE MINAS,MINAS GERAIS
2308807,Moraújo,Ceará,MORAUJO,CEARA
2614303,Moreilândia,Pernambuco,MOREILANDIA,PERNAMBUCO
4116109,Moreira Sales,Paraná,MOREIRA SALES,PARANA
2609402,Moreno,Pernambuco,MORENO,PERNAMBUCO
4312427,Mormaço,Rio Grande do Sul,MORMACO,RIO GRANDE DO SUL
2921609,Morpará,Bahia,MORPARA,BAHIA
4116208,Morretes,Paraná,MORRETES,PARANA
5213806,Morrinhos,Goiás,MORRINHOS,GOIAS
2308906,Morrinhos,Ceará,MORRINHOS,CEARA
4312443,Morrinhos do Sul,Rio Grande do Sul,MORRINHOS DO SUL,RIO GRANDE DO SUL
3531902,Morro Agudo,São Paulo,MORRO AGUDO,SAO PAULO
5213855,Morro Agudo de Goiás,Goiás,MORRO AGUDO DE GOIAS,GOIAS
2206654,Morro Cabeça no Tempo,Piauí,MORRO CABECA NO TEMPO,PIAUI
4211207,Morro da Fumaça,Santa Catarina,MORRO DA FUMACA,SANTA CATARINA
3143609,Morro da Garça,Minas Gerais,MORRO DA GARCA,MINAS GERAIS
2921708,Morro do Chapéu,Bahia,MORRO DO CHAPEU,BAHIA
2206670,Morro do Chapéu do Piauí,Piauí,MORRO DO CHAPEU DO PIAUI,PIAUI
3143708,Morro do Pilar,Minas Gerais,MORRO DO PILAR,MINAS GERAIS
4211256,Morro Grande,Santa Catarina,MORRO GRANDE,SANTA CATARINA
4312450,Morro Redondo,Rio Grande do Sul,MORRO REDONDO,RIO GRANDE DO SUL
4312476,Morro Reuter,Rio Grande do Sul,MORRO REUTER,RIO GRANDE DO SUL
2107100,Morros,Maranhão,MORROS,MARANHAO
2921807,Mortugaba,Bahia,MORTUGABA,BAHIA
3532009,Morungaba,São Paulo,MORUNGABA,SAO PAULO
5213905,Mossâmedes,Goiás,MOSSAMEDES,GOIAS
2408003,Mossoró,Rio Grande do Norte,MOSSORO,RIO GRANDE DO NORTE
4312500,Mostardas,Rio Grande do Sul,MOSTARDAS,RIO GRANDE DO SUL
3532058,Motuca,São Paulo,MOTUCA,SAO PAULO
5214002,Mozarlândia,Goiás,MOZARLANDIA,GOIAS
1504901,Muaná,Pará,MUANA,PARA
1400308,Mucajaí,Roraima,MUCAJAI,RORAIMA
2309003,Mucambo,Ceará,MUCAMBO,CEARA
2921906,Mucugê,Bahia,MUCUGE,BAHIA
4312609,Muçum,Rio Grande do Sul,MUCUM,RIO GRANDE DO SUL
2922003,Mucuri,Bahia,MUCURI,BAHIA
3203601,Mucurici,Espírito Santo,MUCURICI,ESPIRITO SANTO
4312617,Muitos Capões,Rio Grande do Sul,MUITOS CAPOES,RIO GRANDE DO SUL
4312625,Muliterno,Rio Grande do Sul,MULITERNO,RIO GRANDE DO SUL
2309102,Mulungu,Ceará,MULUNGU,CEARA
2509800,Mulungu,Paraíba,MULUNGU,PARAIBA
2922052,Mulungu do Morro,Bahia,MULUNGU DO MORRO,BAHIA
2922102,Mundo Novo,Bahia,MUNDO NOVO,BAHIA
5005681,Mundo Novo,Mato Grosso do Sul,MUNDO NOVO,MATO GROSSO DO SUL
5214051,Mundo Novo,Goiás,MUNDO NOVO,GOIAS
3143807,Munhoz,Minas Gerais,MUNHOZ,MINAS GERAIS
4116307,Munhoz de Melo,Paraná,MUNHOZ DE MELO,PARANA
2922201,Muniz Ferreira,Bahia,MUNIZ FERREIRA,BAHIA
3203700,Muniz Freire,Espírito Santo,MUNIZ FREIRE,ESPIRITO SANTO
2922250,Muquém do São Francisco,Bahia,MUQUEM DO SAO FRANCISCO,BAHIA
3203809,Muqui,Espírito Santo,MUQUI,ESPIRITO SANTO
3143906,Muriaé,Minas Gerais,MURIAE,MINAS GERAIS
2804300,Muribeca,Sergipe,MURIBECA,SERGIPE
2705507,Murici,Alagoas,MURICI,ALAGOAS
2206696,Murici dos Portelas,Piauí,MURICI DOS PORTELAS,PIAUI
1713957,Muricilândia,Tocantins,MURICILANDIA,TOCANTINS
2922300,Muritiba,Bahia,MURITIBA,BAHIA
3532108,Murutinga do Sul,São Paulo,MURUTINGA DO SUL,SAO PAULO
2922409,Mutuípe,Bahia,MUTUIPE,BAHIA
3144003,Mutum,Minas Gerais,MUTUM,MINAS GERAIS
5214101,Mutunópolis,Goiás,MUTUNOPOLIS,GOIAS
3144102,Muzambinho,Minas Gerais,MUZAMBINHO,MINAS GERAIS
3144201,Nacip Raydan,Minas Gerais,NACIP RAYDAN,MINAS GERAIS
3532157,Nantes,São Paulo,NANTES,SAO PAULO
3144300,Nanuque,Minas Gerais,NANUQUE,MINAS GERAIS
4312658,Não-Me-Toque,Rio Grande do Sul,NAO-ME-TOQUE,RIO GRANDE DO SUL
3144359,Naque,Minas Gerais,NAQUE,MINAS GERAIS
3532207,Narandiba,São Paulo,NARANDIBA,SAO PAULO
2408102,Natal,Rio Grande do Norte,NATAL,RIO GRANDE DO NORTE
3144375,Natalândia,Minas Gerais,NATALANDIA,MINAS GERAIS
3144409,Natércia,Minas Gerais,NATERCIA,MINAS GERAIS
3303104,Natividade,Rio de Janeiro,NATIVIDADE,RIO DE JANEIRO
1714203,Natividade,Tocantins,NATIVIDADE,TOCANTINS
3532306,Natividade da Serra,São Paulo,NATIVIDADE DA SERRA,SAO PAULO
2509909,Natuba,Paraíba,NATUBA,PARAIBA
4211306,Navegantes,Santa Catarina,NAVEGANTES,SANTA CATARINA
5005707,Naviraí,Mato Grosso do Sul,NAVIRAI,MATO GROSSO DO SUL
1714302,Nazaré,Tocantins,NAZARE,TOCANTINS
2922508,Nazaré,Bahia,NAZARE,BAHIA
